day_of_year,month,humidity,wind_speed,pressure,cloud_cover,previous_temp,temperature
266,9,38.49447597747299,2.8885201274475922,1012.6459794735284,18.395969356604958,17.30342787962684,25.58863593538097
267,9,35.28205022253938,12.400826671720793,1002.2027654282923,26.459263018843682,16.365266722225062,23.377869035347576
268,9,88.9155037510167,6.631339851728122,990.5782071412954,29.40262147067362,30.693063218874457,18.892267847961797
269,9,47.50087947877038,2.285485176842722,1020.6391071995481,85.79658307691957,21.063647945103988,26.213578089485814
270,9,49.916687648445915,24.471690834143192,1019.5730360416344,44.62817433761652,20.916641685050397,23.481866583882557
271,10,84.13163015013438,8.755571017827675,1033.6093298194096,81.98048127137949,22.65345298330989,21.378889946429602
272,10,70.2950248812671,14.362419982384653,991.8421082212301,4.976219664070925,8.989322681453705,15.443598181440002
273,10,42.16432012514672,10.238594678321201,1030.5270226763387,18.846155424829426,17.57655326576425,21.56617247346913
274,10,58.26287180447828,3.2283548205458232,1024.859175834773,95.27277313940294,26.92758087600481,26.429513233050557
275,10,87.45496020693953,22.720330845419138,997.6545300062218,5.030734372516676,23.629552934456413,13.9713557340919
276,10,54.399311106265145,23.520120692679612,1008.9638732511644,6.945960719261091,29.36155275563339,19.01141890266285
277,10,76.20730095777469,6.287952487940449,1016.507206547686,51.798063579540845,15.45152131154155,18.625660880361476
278,10,36.29250107437042,11.613930005700954,1000.7473322188866,28.98341779733119,19.413769655890476,25.255238608669398
279,10,77.27611048800534,10.59373718032414,990.377642423019,19.419118947925394,13.63350011108722,16.78126622755354
280,10,80.47077906424101,5.845990825408956,1026.8540564436191,60.87400337689809,12.4506668316732,18.690079151680088
281,10,83.67484081063861,17.218194602593254,993.2347719902151,60.910372573069324,10.185305891416931,14.55078425708201
282,10,73.82306437828873,19.98590940650491,1009.5359785598234,18.806577999819464,12.772786696358477,14.379775724322222
283,10,54.097631663706416,19.473054404703763,1006.8850532790885,53.906876878129594,11.933103455240193,20.215723701709297
284,10,34.17378001079673,17.53079498330269,1030.1514089396064,45.480251599146904,18.536511046615708,26.067294637815348
285,10,63.72045521391917,2.402279409529341,1012.9464479229248,84.65232933833543,17.864445285721565,25.02159646986358
286,10,79.23489391484313,7.280740502312726,1006.220226255679,6.84404962138384,26.338194641479298,18.200770569339053
287,10,42.404483226829015,13.835826050150379,1033.8403377720124,23.311387600741863,26.676865058807188,27.65680602650481
288,10,47.30541972984133,18.165333680224183,1002.6272500219927,56.50514504525363,20.978635893821508,21.411509190769763
289,10,64.8478027546592,10.887743420646228,1021.3244542775852,3.33844594043079,23.75968384000246,22.255237374228223
290,10,78.64155158836475,12.333136622341316,996.6978515181304,84.56944956720585,19.241404597995356,18.993536709101466
291,10,88.27813749934667,21.33654029035239,1022.8609388474009,96.82168415250526,15.447707166034473,17.80649432611212
292,10,38.173198639720994,2.541580443807257,1022.562596362234,32.829073016553046,20.085083077861405,28.176294211575712
293,10,41.977563836322275,8.177545456792178,1026.4077577453713,77.47697715396701,23.143810218718574,30.034927513417294
294,10,81.96990314022929,8.668508640702122,1009.2363888631057,24.90825262733225,30.917440891256497,21.826500305043027
295,10,71.89390549652586,24.834000297003175,996.107688533517,94.80346041399325,27.597977259313417,19.897245965844334
296,10,76.86323146764853,7.233330528993956,1016.5992173887006,21.171034754939512,9.597988932051226,17.080897138312086
297,10,94.79012572703539,3.0836027448301646,1030.511219010707,0.5906137464404049,23.361226094352254,16.309086666811037
298,10,91.04669731490728,11.57867674625937,1000.4910113518481,6.8280104723663415,10.181753469411916,12.83322063839013
299,10,84.79662934470309,16.939163868509116,986.0080305773977,45.86637043665862,22.931010315305812,14.338118663020255
300,10,80.51252758845683,5.528599105177756,994.249855186238,3.836005675494669,28.383190684839196,18.982289796876273
301,11,55.67624898841839,21.312980849988108,1031.645867194597,98.03837109474767,24.780392811945585,25.246263048097628
302,11,71.67989218963798,6.518494870032575,985.3028436355515,63.11603121052107,10.866908639167029,18.474880335121547
303,11,41.98896675902763,18.198423155784038,987.6930310207676,56.88380206571991,18.169618656331245,24.49369684022823
304,11,79.36714024325238,5.721584153059856,989.916620821569,62.62499764546625,12.683047535470738,16.682655113112556
305,11,79.24989319369527,22.27967880433762,1029.5920213732275,41.81981723376711,23.85629228976071,20.472817320027936
306,11,76.88418888625674,6.6303701722535555,1004.1658197406286,88.5753059062732,25.053658038681544,23.88347997208316
307,11,58.911936587740634,18.821254410085807,1019.580547992819,71.2828836573647,25.685296390607878,27.260254490987162
308,11,54.581721371403376,21.289962833878917,1020.2937558002673,43.03376025851655,16.552811498101995,21.026261113923596
309,11,57.28511060404619,7.863767523582817,1006.7002114726025,28.407061582409952,22.35079148739121,22.76049577812066
310,11,32.16705028223103,4.134999269125184,1021.6191360067829,14.437458753889231,12.995023223002107,28.57668561246767
311,11,84.88080756674705,15.481248984295913,1008.0612932455437,31.517350655882492,30.316727971925857,17.136424943199803
312,11,65.25404204106013,13.477483520995136,1012.09222011513,35.31479128936085,30.519082868686873,24.459549679823702
313,11,55.18871153511253,13.024352226046629,1000.3407103368171,8.044923292672124,8.728576165184416,19.573979698944722
314,11,65.62186993729253,19.97069123218415,985.0970308007539,92.4952379207829,21.52977138010475,22.33642800431594
315,11,76.90661420377805,12.651521888448189,1014.665404756433,25.7981875326838,25.232326170188152,21.281332047274564
316,11,54.79495651089572,13.431722329032901,998.2815471031473,54.003220730852505,13.542684900763678,23.687111009751423
317,11,83.99164377177948,13.207077862994927,998.7581813296891,6.613274629180832,8.794014393221467,17.684566544057265
318,11,89.76511750985016,12.455526955864084,1028.9399127884453,55.20301441443195,8.050515038808584,17.781762562842527
319,11,55.18309932519189,11.33174326624073,1003.092524562153,64.60153557508897,24.964528843266034,25.342425400291006
320,11,38.95805003274552,5.700797531305414,990.1176899982003,7.974563009627422,8.2940041063352,26.876936593375163
321,11,79.42426423936185,8.792142129023407,1016.5184950736303,97.56174341345877,17.273097192128937,21.31421841411913
322,11,94.5416758186594,8.0925060230865,1011.9220279999741,16.314122874589344,27.16270249527225,19.104750245373175
323,11,39.61922966953421,7.708147708247267,987.878455299983,26.290356531579874,9.261842575097354,24.539046386380242
324,11,76.32391894399521,20.00496896782773,1002.4455556608896,73.6504286179836,24.961583843996355,21.16578843512154
325,11,83.64602101950263,4.622870752759576,1015.5603847970614,33.67471982674712,18.347745042187842,23.036262099342576
326,11,89.83717642476347,6.724667880517347,998.9859621862729,87.67074282793436,17.34970920790017,20.428327373473543
327,11,38.01979192804233,14.107515340647902,1034.3076309510627,23.821171118211215,19.615552136257456,28.43660123713105
328,11,35.96764435485461,9.18845362482136,1024.9483779894272,31.396943084755836,16.44693725381087,29.37169780190399
329,11,94.21165282002468,7.5237441995249235,1010.2106009094467,69.2306947144592,28.682531916805395,22.02515557819353
330,11,37.58917153160324,10.587809513376056,1030.776470949106,86.00172726200513,24.079561560251214,35.73220355634448
331,12,41.492491343898244,13.546489104536013,986.7370372197734,88.38171062843551,17.304322011837296,28.355331196719174
332,12,67.37194069888623,17.509707475374107,996.226964230231,28.809762694172324,10.887006241826624,19.14881026237369
333,12,59.00774735882625,24.361108298631226,1030.7416293315578,53.09726373203165,20.10264670928387,26.096020700877038
334,12,78.77549243630915,21.610692679281215,1010.4358829178746,41.08884689296713,31.976416663856824,21.061824959528302
335,12,42.38622113027737,11.88982521229584,993.510356179117,67.60542583152015,29.398449113138938,31.975574875916767
336,12,89.43780450139477,12.387651910541523,1013.5045183455576,22.74177935296693,9.630250681976548,19.548332221045815
337,12,44.11766501000196,11.5614065354061,1021.5115442953323,83.90795700296646,16.54705281488971,31.419278001819738
338,12,79.99221436213159,7.495475079012008,1015.1708008426721,71.32918559034441,19.2707562127544,24.314824342434154
339,12,34.39422914281394,23.89060494527707,987.2939702126135,17.489602469291256,17.73208145728272,27.02114958540848
340,12,60.77116820421575,3.5791739316523654,986.8364806125896,31.40339877842121,10.686582863772532,24.405133505599117
341,12,32.116291231937545,6.713787775785651,1005.3543618221379,33.61492620400895,12.470818030794762,31.179706297617475
342,12,50.397695915811695,17.225566010225357,985.8130426570441,93.00155459479008,20.83765123514006,30.256999290359182
343,12,50.29499382137689,15.55993569265671,989.2040044567693,45.60981425364994,25.304086840866013,31.367297867060717
344,12,76.7836485440074,8.408887329690291,1017.1282236361617,61.62725139693994,25.19205486286173,28.588375658890502
345,12,59.576136404905995,23.54995625751098,1006.9225549875212,93.0704595466687,24.128226795482476,28.085754236528132
346,12,33.69033355553959,11.417463595229403,989.2759773957532,39.66294519769791,24.170035875606537,32.721664772048115
347,12,94.6985078628848,15.71383242918554,1028.8227195322188,94.61476535824283,8.205816568558056,22.074316029496615
348,12,87.76545493604164,4.093605921425532,1003.4243438553614,29.211434138019765,13.23456805213932,19.871160264242
349,12,89.56105577327119,22.490443431076855,1029.1585823365492,1.2739820270234126,16.078789442706782,18.49225295299221
350,12,46.02740945478652,4.369082480709168,1015.4619758267373,10.263187152993169,14.149792252975901,30.34649343296448
351,12,55.617166557122914,11.06307518152148,1016.0483874020273,69.23155968039511,17.317075222531095,29.312483255464667
352,12,44.76666755936797,22.36820715961602,1006.2015298953824,38.133009230666346,17.585215975931284,28.288341496565142
353,12,38.118914841548275,23.734862228230607,1018.5997318890386,83.35303605869825,16.154112994607495,33.29078752340855
354,12,32.14655510327282,22.791439918208166,997.1766327092702,53.29690766139469,8.249573453708098,28.62811711875029
355,12,62.71686911911645,21.034642279866272,997.8713541970084,68.56546867120166,28.762206105354622,28.75571448359383
356,12,38.003687644315335,7.365917949215119,1028.7454341033174,35.256379048996955,30.96424594106428,36.729535634472
357,12,41.45978413892826,2.7326428833038108,995.1868647982641,58.72737091272352,22.776503723501925,36.345005644292684
358,12,85.93091922974536,12.391619556214122,1004.3023932279472,69.80692553601165,14.546764998856919,22.943443812697605
359,12,61.47577996120553,3.4531304707559354,1022.2359944796029,37.67783895728254,18.80782831565267,33.11645993414703
360,12,41.940728866316206,24.092287149299032,1001.5000758015813,49.07770495571013,29.892212750637704,33.6011583562019
361,13,73.54119638812529,2.1883111951471985,1003.2990087021263,84.36131425360513,22.392121561471942,31.425811030887445
362,13,47.281217050163264,9.486053713080382,1030.45886999546,92.92300932805033,24.723689372865707,37.017042815805475
363,13,64.25091800325372,6.67572293839473,995.3234544171006,35.033227070682905,24.800554393158023,30.515714401809095
364,13,48.391936411052384,2.31489134684739,997.0589527374686,6.704253346299427,31.540163710757646,34.48541744659844
365,13,63.55047718821135,13.47879538069735,1029.3365690432047,84.21583818067965,23.72106792736804,35.06211726214817
1,1,70.85468339869486,3.7491455151342667,998.7617562655538,44.72606142796646,10.596184665950275,29.095974598795205
2,1,64.85352517018241,22.698600586850485,1001.5302352702184,96.92931466375725,20.131854158494104,30.70205952427548
3,1,55.71426697416854,17.815442219542994,1029.0994464577507,76.2814404202481,30.132865559825103,37.10807764539939
4,1,81.4028969200844,10.510016823830854,1001.0566223669496,36.80676162573193,11.108052470659963,24.872691171088626
5,1,86.77343419446949,21.355973707396018,1034.8489119816982,85.02989118471793,9.226244809650046,26.43582122643426
6,1,41.659132139733416,20.327725634486406,1026.0640428253632,54.77996855600077,9.209164205612383,33.49803203969463
7,1,38.86006711317198,9.508145130519608,1027.3335123971542,71.34017482966061,9.678488313400834,35.71034087001342
8,1,37.35745665083277,21.486247860792314,996.2838638547632,88.4944300951292,11.927800970875538,36.50691328834845
9,1,93.67378747914063,23.376149389037554,995.8532193118348,58.017658793771254,26.50300649786636,23.642254362973446
10,1,91.20343468563465,16.257509938450237,1022.6288135534883,94.73719805811042,22.387728909671434,29.99871001982347
11,1,44.99336684957166,10.091008875910676,1026.33647958382,39.83580307076268,25.56115319347292,36.948839388680554
12,1,93.04399228284113,22.713479109425357,996.2271399775259,37.87608871311369,21.357235393111075,25.197533087144194
13,1,43.50814836302126,23.68592842758246,995.299124724704,64.0212916610683,16.493873130436544,36.483480473626116
14,1,62.9209410522285,9.98752997261536,997.1778512826994,40.49582618093851,26.876850943154167,35.30291434830177
15,1,62.33002787426849,3.984714216528502,991.880562843295,70.74520301722143,12.074582477211326,33.14320683012589
16,1,89.4721336780246,21.95963262432043,1006.060017186611,53.12404039992033,16.63659717708847,26.068579992075996
17,1,32.634375893160474,17.290247591971678,1010.1456396855764,74.23925567082397,17.96806001515187,39.20668736349081
18,1,50.49780293823479,7.335949957720303,1016.4083274550736,82.57879190111375,24.32715477487214,38.27155364773659
19,1,68.99835540027229,15.03932590783597,987.7676732628845,56.74504234764646,26.263863702119387,31.933365415043163
20,1,34.315884202713136,9.088454389744232,994.6097580206322,91.4408263585873,21.602068877376187,42.349862117555055
21,1,45.375787466391415,23.1413326712011,990.8535847956002,78.11205618401887,22.592854312011703,38.001900351769685
22,1,60.22912451634013,9.868638470160736,998.5004702370164,85.70577683460274,14.744369557938874,33.369163044790604
23,1,87.25570674649981,6.513934280729845,994.2892653737457,1.9485036562290836,22.23664556353549,29.081088490684913
24,1,79.4623689077562,2.993810998972244,1031.8136363328717,1.5438290030705182,28.24085070486052,34.538777041373464
25,1,83.8837305215132,9.8778930183105,1003.6671602246861,63.461732485157384,18.542981276926458,31.716441232945893
26,1,79.46953521440531,24.757288787427733,991.9448863761173,33.29455579728854,26.03961309773983,28.48346800608713
27,1,76.0018504432359,7.021814188521559,1018.3220817271446,87.2953353023491,20.193432994424995,37.113444812042296
28,1,85.23006727201903,12.535180078689807,1033.6453089525478,39.176349366283915,20.308197179185083,29.883260114798397
29,1,74.29598489788478,24.35845226735111,1024.7206262369866,74.38845030902253,22.592840453216724,34.25865772611306
30,1,77.81939885538407,2.1544260526375374,1017.4104796199986,24.604727468953214,11.359320389174995,34.55563508110687
31,2,49.60689267889393,8.786452655505105,1003.9080749595304,62.94891807865546,13.166892200329137,35.62571503519431
32,2,40.89664698841821,20.88723398311188,1005.164862475421,90.06172506869736,12.211161019310147,39.43261923672195
33,2,79.17412364512626,4.201828842602058,1000.1066412256434,86.20970060837708,20.842361780702685,36.4231656730839
34,2,40.77942422496298,23.35081091256311,1025.3110569136818,36.644383324421185,24.05983028517575,40.09543233830095
35,2,89.764630348798,21.19482104810802,1025.1669504744475,48.18042251916549,24.980493722617116,30.101120262573907
36,2,68.78178442814789,5.290188141645179,1009.4697338509811,53.54097749704664,13.002185135273685,35.275845062247384
37,2,51.41321733666864,15.623956515823572,1028.0966517040665,34.45308800899459,16.00946723896063,35.93095574796426
38,2,90.88180518240281,14.776459775177479,1017.6099451182737,48.39485659310439,11.49967607018926,29.772478616122005
39,2,40.08346767595991,17.954950951182422,1019.2780608831188,96.45537790681117,23.693833794478575,44.46360917529091
40,2,63.44031195019102,9.057327985807214,998.438856828711,87.98151677840015,18.092793822458002,37.78762446361258
41,2,35.95101475905535,10.835556046073359,997.0782593540606,31.45396298508055,14.548627618602863,39.72797017786627
42,2,92.75280109049729,7.53842373482886,996.3864372214874,68.39249222195949,13.398360358244265,30.94010958943227
43,2,67.39944401775588,8.713688380905593,1030.6255363169657,94.84434849834074,30.777913874051997,42.126699336607686
44,2,82.23832885700351,6.041761074238501,1025.0123776775783,36.21223339390277,19.562669344280025,35.103688193792586
45,2,48.324957212100685,22.801269148057592,1029.9630282293883,84.84899104540395,31.78685519954221,43.3052168258847
46,2,82.11678073345502,22.410755383936504,1026.1369510175582,79.73567613567856,15.70957609552286,33.44099657790778
47,2,75.68472776329136,10.280381681191825,1025.2459208609573,88.67467683270486,13.174760468717636,34.95761515862346
48,2,71.83929553652453,17.944013140410767,1006.8028158811084,8.436349844926339,25.18161562609179,31.152050422665116
49,2,91.78658296895708,13.276336742301153,1023.2808628876821,92.29550468969833,29.891073823100644,37.50937896025873
50,2,58.176936976190795,8.45800271184681,993.332354366715,98.10355779391912,11.931744149205635,42.059810061595655
51,2,56.98074818348826,10.040896898638616,1017.7887507640544,24.135028761144618,28.686977396012946,39.34896519177043
52,2,74.9878733710261,24.19858086191752,987.1381276595891,63.30675833022138,22.098074173846065,33.66930194858052
53,2,84.27859489929756,9.853613593940707,1033.2887328532852,9.010420627632676,29.702047858881862,36.56022433602259
54,2,51.77994130219663,15.309328067382774,1028.9724654463878,60.23344713189689,30.70930920836873,45.200018568836086
55,2,73.52770855522306,23.73735724266892,993.2478209673732,70.85449344912253,18.243833123197398,35.87566313331859
56,2,43.58743151116691,8.84465902803274,1023.4355064836379,74.56021553699247,30.586321545404097,49.030674163457434
57,2,65.8604982874374,20.605620748598934,1026.1824419102763,85.68609196328832,12.329923347532773,37.601829397155385
58,2,79.99616062142863,4.623858158721111,987.1003014136563,29.343086829635144,18.65255685995156,36.226860928108216
59,2,34.24547182476104,18.86660191449566,1013.3055264920405,11.594480146069774,18.638153434404565,42.97471741438331
60,2,77.30973425387765,20.553817288861023,1006.0050436684988,81.69693373637425,13.883220167991794,34.623156849019544
61,3,31.003111001782717,21.26120758226924,1015.9373786833867,2.5706126425701914,19.614584428504216,44.36650600917803
62,3,92.29275188469391,24.426219311335938,1029.318352880249,23.311588295251696,26.063849724428987,33.34948135558188
63,3,60.46353703239788,18.351590992355977,1021.1477179226742,23.68913583413602,10.600668031667814,38.05493097975865
64,3,56.58960565828963,24.475854664398565,995.5576888917822,77.51428214792563,19.54371406895967,39.10146322739088
65,3,76.82890230640172,8.402126698756998,1012.735482125422,44.209019691531594,20.612387452977664,39.36983073057961
66,3,64.01442654779595,13.995900172405376,1013.0872138917766,83.77825086945253,12.716405667230614,38.152785772822114
67,3,77.50517559601212,6.923706306620836,985.5694468484622,66.79029621963345,23.409868117265667,39.41851083776467
68,3,35.509263157691194,3.9211607778823616,991.5927719217046,84.28951627810378,14.06610423321552,43.3118513507384
69,3,66.58147159308672,12.095536152984847,1002.9740292466345,78.6099477927795,21.700620476914718,39.53394061152575
70,3,66.27706503522319,18.552648536377024,993.9007294196969,88.00672477328638,21.72100885232496,40.998334326796716
71,3,90.58740296107331,19.904277880467827,996.8631603727094,27.612335172940348,25.971300729379386,32.8474551975881
72,3,32.57436257576107,2.3907345731053513,1018.8055908353748,35.54590520545472,30.436491102412255,50.38429417377879
73,3,59.4332767986665,23.671038730185124,1033.0649685804715,62.84231565361562,30.226245822655805,40.25166530538773
74,3,71.01973929040213,7.686369549024136,1007.903024586199,58.2906640204129,20.050318756069693,42.237669779291224
75,3,65.79855183243635,8.720604973070902,1017.303414955964,77.77605996518751,14.30685712500452,41.75232259466492
76,3,34.820471358131456,21.145475675545097,1023.0703921187428,80.8597236330901,13.813507530821477,45.10208994658304
77,3,68.55984555706696,22.566941712010244,1018.6479342413481,30.4969288253657,26.876276883997484,39.21230854904722
78,3,44.44279753977218,18.93804792698507,1017.8506422919226,12.09745115966465,26.245596696820087,43.72269626083348
79,3,42.710696656895124,9.654781999318928,985.0586378567782,74.13154576680843,27.057264703127355,48.92794840913247
80,3,87.11490750859748,12.645377148874886,1028.4958541333442,68.71841114454273,28.00354064569674,39.172885155370125
81,3,42.85973700307962,21.19591686836563,993.0631862006113,27.689849972493107,21.560008462616878,40.21284678978554
82,3,59.52889888042066,10.218096488768204,994.0246761107117,5.694966755134267,29.539835242377105,41.295246293940856
83,3,78.7686473455482,20.522038144254168,1010.4904965194346,2.312859089092456,23.771835952983526,36.9327600477113
84,3,75.97550009159863,19.986217502765292,1014.3432865322712,24.824757300909994,23.15312946967875,37.52418326330412
85,3,65.9748353848844,12.779443376198119,1022.7786891503789,27.352029782882926,28.088810908900143,40.82622137489764
86,3,82.45797355021537,22.620766096364473,999.6462046981046,20.73608955422329,23.64994362818427,35.34103793661875
87,3,60.278051323259696,10.843954341721226,1032.2588529919103,5.05593408032059,26.42867837965116,42.14149052901693
88,3,70.32505319306303,19.248052360521264,1016.4117942596735,17.03757598740413,30.316437276878695,40.08718440713905
89,3,83.22958164673085,16.714222941531474,1027.207069769707,34.99272116051131,17.490168044061754,33.43921832835938
90,3,74.07595634084261,9.618765320660847,1008.8507944703603,9.226271139140374,26.025945357483128,37.62153131938039
91,4,71.71884383597958,14.23103087822367,988.5573408398081,20.65749549257755,15.164063815375691,37.083326478846374
92,4,56.39836704291254,15.938917172257364,985.6055079674345,43.807267725460584,19.675253618987405,40.36125514037148
93,4,66.29102477606854,14.346996254040992,1017.0127404988887,84.80787438887472,28.965230488129926,43.892519321056085
94,4,55.745373158461916,4.5465387446943515,1006.3068428978112,87.15398711884794,31.365763647031553,50.21257475439545
95,4,78.37899659431469,24.803363595469836,1007.0238509430441,40.50517833057399,30.741703302241568,36.95167607190445
96,4,54.727960147426266,24.23190560770775,1001.2994187664156,12.591782656928308,26.183193180524423,40.32969730362959
97,4,60.3303750307639,2.8619130291195525,993.9148221589044,26.919744104149647,28.360985246855854,42.73389800764327
98,4,79.10471084986037,23.718435501420934,1008.683911942793,67.48072024740156,29.228304424894077,37.352582383972624
99,4,62.73762690072452,14.224243457382043,997.7397620151706,40.73306447275319,22.63803347623904,40.35047086179517
100,4,51.97211709432764,4.891203599940347,1029.6376548480855,57.03234724075158,13.844416651185892,42.12298246739041
101,4,83.74323102651252,20.87308833206011,993.9369720337639,73.68209610903308,8.425270941150966,30.484110775686748
102,4,54.76256861863868,11.958197033585545,1033.3838758382653,65.8799786041541,26.26756748094732,47.043641002908615
103,4,84.90739154384175,18.40338530870333,1028.014168734612,85.94556112895683,26.247166893581046,38.448458035860625
104,4,81.04062617541628,21.026136317803793,1004.1817066255746,8.565461146805653,25.544778160879503,36.442663181291124
105,4,59.07377354510946,14.374911681304878,1023.6428447589756,29.68970622147271,21.92213653959562,41.328047193359325
106,4,76.33791108243881,3.142301739956906,1014.0355807935351,3.409138553698565,23.789466543153505,38.92594481824388
107,4,32.235330516304494,20.916828694617063,1008.2965837820395,52.11284092351808,25.242268851738054,47.28261707301648
108,4,55.33689625231942,17.962881468483076,1025.5996232150774,61.47054040678363,20.759731997071786,43.208535668468066
109,4,85.9216896027448,22.933253237556595,1026.539578774717,25.395962770423818,23.805489446645385,32.71181452503046
110,4,67.67005823869336,8.213153092072972,995.0753323734369,5.549210149913697,13.383379254109897,38.43565878873127
111,4,66.25867870452086,20.058940597182794,1030.3005272629398,46.384797290341254,20.819905037124265,37.72639081095945
112,4,73.20802756098058,22.08170544139358,986.6041444204515,16.77007897937044,23.087204578302867,35.477893790124504
113,4,74.04865607832663,10.166175339664234,985.2761580280566,19.45381644004621,21.648547573551575,40.391124918297415
114,4,67.93388631806309,11.43432422014475,1009.1838493045371,38.13258781636591,14.172307109596947,37.9040602307497
115,4,57.340905183145416,9.681711777285921,1000.0666925745145,94.50681840932589,11.042016748804341,43.797245168900034
116,4,41.92643973214177,2.131733599403135,1006.1334778454107,36.00350928428948,23.707815713228236,45.788647299633574
117,4,49.02173228383131,7.325820068301474,1008.9505128827552,70.92423537335333,10.701742614277912,43.55771908074593
118,4,49.03994150724445,9.625335915086843,1008.4164995289071,37.24682410133617,27.0617846732226,44.20405728384889
119,4,57.99842010161503,4.493287510409736,1030.3921018265576,40.52584076369019,12.369788632807484,41.61171629535183
120,4,94.93881910618803,19.607793661435494,1030.9099350347165,14.010723715787876,26.52711244656496,31.468306172038016
121,5,52.91587622211364,11.81991018914151,1002.3101947319583,18.45929884166133,16.536317089067033,38.42716057675773
122,5,59.079653318252454,15.068928574552203,999.3805374366964,77.0636879537543,29.631725424573826,43.114017064034805
123,5,54.15579164871943,8.545952176935078,1017.6999180784358,42.925362432509964,13.415094460701848,38.529271720806264
124,5,67.79280306911662,10.288011044675843,994.9209365005546,28.52825172552477,11.782782003769867,34.79498181253763
125,5,91.61340766592781,19.327833129205292,1005.023952936758,98.70603625032093,24.202431976606782,35.93652448774134
126,5,87.78973809170374,12.805813295831133,1020.8978414257384,87.81578136312778,26.567669833649596,36.5742463074507
127,5,54.514018470794625,15.720006494646002,985.2844890431566,26.432642209524694,16.387583501207565,36.673370750506564
128,5,47.34857423272564,11.721651845952758,1023.5913033792863,43.42641572621264,19.327886808224296,40.84271642100983
129,5,87.48590928284096,14.81180208292616,1021.6920248135933,56.69314974554601,23.883372584720284,35.2569851447036
130,5,62.09916702942033,22.639240520729267,1004.3631566512701,16.61526043242656,15.084686892842395,34.23863175042641
131,5,74.56017456268017,8.150239322795052,997.3919405319108,42.72686270310672,17.336098440917322,36.234893573279585
132,5,34.763942483927444,13.938425173365104,1012.0020960248698,28.402868888507015,21.586004608229803,43.295723149545836
133,5,86.32625029760612,17.80620047465146,999.7820756220084,81.03124656533403,15.269547105456255,35.43747973907221
134,5,50.34273557010017,3.996158245856865,1026.0542858225222,9.45504256851677,11.503506356515448,39.05066301160563
135,5,62.14425222368549,24.126174488147832,1014.5305131087725,99.1424915117214,29.80650484369458,37.77340284535209
136,5,42.871370314364704,13.471428021357683,1000.3365503965208,23.555704377424004,10.943247654864605,39.04007734256198
137,5,57.315770477203685,7.642756066899899,1025.3840776577408,33.115217201192316,31.685831166696595,42.20599545372889
138,5,83.82317962429126,19.489908000869583,1015.3794188031909,7.561202170833258,28.26843429062574,32.85366986265603
139,5,83.7926511117904,20.75836079469226,991.5981144923953,91.28519818257925,18.725842308040654,30.826460290970193
140,5,60.788680849444944,16.50425375517619,1005.7002520587283,82.81084180516044,28.656354694384778,41.87603638722591
141,5,79.91419557660348,23.07174378164094,1009.4866980736516,6.762241497700461,9.542894353833821,28.399353898906398
142,5,59.77434627222725,4.044945948316024,1032.2371171958475,52.817561011558546,21.501507835919814,40.621886175638664
143,5,54.26816211164854,14.13476524251543,1001.0332728522943,39.0573373866825,16.485533083161798,35.181479811945145
144,5,65.4827834777295,19.086471952120537,1007.4258744244523,60.60677492468371,15.21824590454339,35.52045806645275
145,5,43.08714986536699,23.086817069544203,1033.8397168786908,33.59084462113378,29.475421817159795,40.97054710911675
146,5,50.576499117204406,16.753275985400037,1006.3077079833963,95.62629992771886,8.91769969803245,39.95183723041365
147,5,75.9243701360196,15.853172306226034,1026.3554080703198,21.79987414770729,28.688993344395676,34.095317602682236
148,5,80.08340879975422,10.929244298700029,989.8482709956651,82.02008600480414,9.889072948828833,30.442788645963553
149,5,33.68602879419154,15.14703072489889,1004.6907672726035,26.76579883831105,24.258532711198967,41.79000355082826
150,5,77.63369910342865,14.76032863459978,994.1902416558378,64.94630882764693,14.855301700588347,30.835081309810978
151,6,83.13294582038381,22.815574733649438,1029.1993029717953,42.77947210206625,20.64588118530918,31.273072706132602
152,6,58.93758226113732,21.02332774731042,1012.6308607590157,52.58745940155616,30.207079492587432,36.05059011022805
153,6,34.05950433595871,18.955496280316083,995.927281753407,52.20235920435772,27.13779175531358,41.419225582760085
154,6,74.38936160396068,23.247051441247464,989.6088486813512,62.59776681458662,10.379906307426225,29.171238305183277
155,6,46.000637876026204,3.5217380309654347,1006.0453686312665,6.799890445056834,15.324812607427358,37.75967105076772
156,6,71.81822637994429,19.701204964531907,989.8202195154483,5.944577739201373,19.712598786692165,29.23217303577735
157,6,54.48046308938777,12.663182996458914,1009.2622465116575,97.08816539113688,25.20367276087807,38.73445241990245
158,6,71.41562882521316,19.29151034381093,1021.4393884534471,25.30581612927898,8.134377459961632,29.102175062797937
159,6,46.778767205047004,8.812082609407508,1000.5193176285595,35.67749455414459,28.73430022807014,38.956727528732465
160,6,60.97490646735085,12.748780407989083,993.3740855133129,23.972599355053813,28.204116432818246,35.459134339125285
161,6,64.10385803724171,20.965586616757005,1003.0762749456554,64.56568963705773,30.94879039230132,35.079711616593706
162,6,71.01585685800164,2.809144797164148,993.307926537171,98.39097064473997,12.859153890585594,31.558765135648237
163,6,43.20590970238834,8.695910561148242,1027.1919560954086,40.27140026185572,13.11754466091033,37.61641727008055
164,6,92.5333198881619,13.234621281730586,989.806226777823,32.133202207729084,27.988475325792283,30.272492816725666
165,6,48.793974923318174,21.584549756062493,1022.0471191145051,34.94941258248209,20.353284522061024,35.428630805094805
